dataset,label
"[0.8704776039866161, 0.8910198907749903, 0.8758884492943909, 0.8995783440361361, 0.8584786436872215, 0.8810168896391116, 0.8658552401685423, 0.872575086984643, 0.8764263304067966, 0.9124003639201653, 0.8950186126993077, 0.8711498538080134, 0.8583905741436971, 0.8907927999191588, 0.876082413235261, 0.8792565225074024, 0.8616726929073587, 0.9029888566129642, 0.8801239915146158, 0.8136690930013429, 0.8572883958070311, 0.8906676340502537, 0.8517535058531637, 0.8862417467181438, 0.8712261320953921, 0.7335608469105199, 0.5962145852674865, 0.4416624316376652, 0.32800320378968584, 0.19009388884717462, 0.016267061168821075, -0.1445773972938822, -0.14294542822034578, -0.13496564366415364, -0.12840682457606004, -0.12163963410006261, -0.1327367117803336, -0.09066265971048, -0.10977045392468703, -0.13314824940780606, -0.1415195459720073, -0.13498711738340272, -0.14205385075477336, -0.1138664543741918, -0.09848041773357549, -0.11924876533578513, -0.10236512121971393, -0.09925511464815642, -0.1285723139654794, -0.11977260194721352, -0.12040525526998465]",0
"[0.4111972762011582, 0.4453731362914255, 0.44125147002113324, 0.41483401820268395, 0.38976022851782294, 0.412870155153475, 0.41627224416410413, 0.42478321837795974, 0.451449696892794, 0.4156471503834465, 0.42106361058263286, 0.3942941302718148, 0.4128911483200622, 0.4194120110455548, 0.39874410646584374, 0.41801189982340303, 0.3750688833353767, 0.43105838843884287, 0.4241441987468017, 0.4355610357594328, 0.4113067860810874, 0.3826803163014786, 0.3982326535787378, 0.45095289240927594, 0.4085765508052719, 0.3440353322552304, 0.31408779181582885, 0.3345620782711008, 0.3017146587507363, 0.26926281173961925, 0.25142305310055213, 0.21943057450246933, 0.15151487136120112, 0.1584400056968045, 0.10475971678434842, 0.07377384855107978, 0.06235728478513481, 0.0583798883047777, 0.01231915427521942, 0.01777117997499293, -0.018176747333167678, -0.09099828220300052, -0.03810129127629903, -0.04213557116989481, -0.0369764070592873, -0.03307475321466444, -0.03765324386069453, -0.05732779527033736, -0.025810389704762078, -0.05384817309346526, -0.03415281981656773]",0
"[0.17703971051093498, 0.1710376462434131, 0.19604280588501055, 0.22385653485334792, 0.1650294244810144, 0.17984145928897508, 0.18291119232951666, 0.21477396190823136, 0.18606847841655216, 0.19613498271743635, 0.18624326934200952, 0.1940579128963553, 0.18840873363657956, 0.20419047486433695, 0.15234324901593754, 0.17308632482268407, 0.15795102728120408, 0.11983027273477255, 0.07047560481221685, 0.0027285701312406985, -0.01663156170078389, -0.12107312715086754, -0.1508728336468143, -0.21986391614633777, -0.30924145515872614, -0.30586300851796067, -0.3616239636838467, -0.4690202178357574, -0.5039671238897213, -0.5417274307350812, -0.5455656066765041, -0.5674586362927573, -0.5488908391084059, -0.5567395591642227, -0.56981532664234, -0.5569898450103338, -0.5562771956182669, -0.5553932181124351, -0.5586221510214262, -0.5792348836545468, -0.5047043829179774, -0.5434925536883697, -0.571247025125978, -0.5715202382972114, -0.5556962431301711, -0.5775958473023133, -0.5568673599290785, -0.5399211221756451, -0.5288671135437906, -0.5596916164818074, -0.5426458822336943]",0
"[0.5649067088669967, 0.5719470158258788, 0.5727901086273652, 0.5901010803197393, 0.546992712716053, 0.5564374262091698, 0.5105302918061502, 0.5803083268812627, 0.5360097641415078, 0.5667436405378691, 0.6087550141005049, 0.511833373554367, 0.5322974935269734, 0.5670101487694348, 0.5675300059743545, 0.5625985587938439, 0.46458634401504545, 0.28156628902356257, 0.20894699201766193, 0.06371690021822031, -0.1028442717041774, -0.22962082700202055, -0.35167947421978085, -0.4942853922272173, -0.6055158119452777, -0.7396713757502432, -0.8543497044069931, -0.8586304267130118, -0.8707217161127134, -0.8550793679111758, -0.8862470629090923, -0.8499942654261249, -0.8409775470320394, -0.917178420281199, -0.8215689477511521, -0.8939695759578099, -0.8654258118944481, -0.8765068655961187, -0.8408385501813277, -0.8981122200014365, -0.8543329894558723, -0.8713416470552586, -0.9067042160410136, -0.8581955566985924, -0.8609330336167861, -0.9028351588426512, -0.8624934567399014, -0.89608072448436, -0.9027088664271813, -0.8636452945405368, -0.8629753658003055]",0
"[0.8652480407848302, 0.8217776807625153, 0.8560639504084776, 0.8608015426419134, 0.8389793720583858, 0.8484314341329198, 0.8217097555716791, 0.844536458461608, 0.878546402458375, 0.8411068447428948, 0.8566880736058221, 0.8379073641508881, 0.8558105930079489, 0.894576665054895, 0.7676200859159592, 0.6773381743857002, 0.6113446087559203, 0.5346641709029467, 0.4350329709056787, 0.4287475906318676, 0.3171468281205371, 0.17972264578300223, 0.1112788221303152, 0.02733677920722941, -0.06380958967279973, -0.13419943579602325, -0.19330589173963483, -0.33380817321919387, -0.38777738326488226, -0.37980056461776934, -0.376059881627881, -0.3908245872428879, -0.38274328971008464, -0.35689243873277204, -0.3523844889801578, -0.3867492333439736, -0.38756823195181284, -0.38783915627397414, -0.3502334245087029, -0.38322497559871344, -0.3612663378471468, -0.3440747240407628, -0.3986894703581067, -0.39231689786181545, -0.3611684551626471, -0.42591878051087584, -0.3601337317082241, -0.4202908735935106, -0.3841341598092807, -0.3491905525708233, -0.36144739381832713]",0
"[0.8341117632650413, 0.8460266958592974, 0.8320902388303316, 0.841754433819398, 0.8537559520473164, 0.8298966244304319, 0.8512355345226253, 0.8107574964538318, 0.8211382916082258, 0.8466782620611093, 0.8317353772013614, 0.8482206135926236, 0.8545765918439013, 0.8337047142319972, 0.8255425422998756, 0.8190340437245257, 0.8487585631080856, 0.7950406052114946, 0.7699529861787237, 0.6779266962226617, 0.5879124076690553, 0.5362626734538917, 0.46807239647552124, 0.4289753304081244, 0.36429298477989314, 0.2850941046848352, 0.2358924948709505, 0.16431623420633926, 0.09672340554825062, 0.07536006981301818, -0.016213401824833586, -0.09609002377759537, -0.06545756186125362, -0.0754271440527609, -0.12093583031124992, -0.09644427366059803, -0.07614723156460804, -0.08687296614677967, -0.0947828580988919, -0.09998748247752155, -0.09062303841629855, -0.07661974097428663, -0.09218146430143272, -0.0870281253711737, -0.0684870060906824, -0.10077087223742986, -0.05841526245593759, -0.08495088819052289, -0.09351049174174189, -0.08712115560721198, -0.06794349222708243]",0
"[0.9104814288008382, 0.8883806762643779, 0.9078326093875818, 0.8928745439676959, 0.8610487967223549, 0.8785643363611082, 0.9059368868468659, 0.8838381548954614, 0.8958668337295126, 0.8995763479334226, 0.8785201295345691, 0.898968522744505, 0.8713744303509859, 0.8246649066648529, 0.757895417920612, 0.7394219937578089, 0.6922407220525232, 0.6791653520791165, 0.6216545532381567, 0.5947967682176311, 0.5656846599854114, 0.534594674988216, 0.45685848023462183, 0.4520744618196069, 0.35818511509419443, 0.3537473938495773, 0.3398110070095711, 0.2605200430843354, 0.21574035535234973, 0.17470252590427568, 0.14115433721779738, 0.09580045611362732, 0.07100202303138689, 0.034895134877904986, 0.004951249495738219, -0.012305982166691098, -0.028960159469276395, -0.014753543201882692, -0.04467860265107234, -0.016247777671212757, -0.008685761769117811, -0.008808043353158749, 0.012611902418757521, 0.016679227964969824, -0.011890101418786835, 0.032430085173813884, 0.004684795782027167, -0.015716025625008873, 0.025764334340440967, 0.010604019704350381, -0.019072469562438542]",0
"[0.6907470874733547, 0.7184028989554597, 0.6915383381957884, 0.6479271519817364, 0.6906315083790823, 0.6901547322964802, 0.6957462135982925, 0.6662597920691635, 0.6600805019847164, 0.6747476266416955, 0.6977576616214662, 0.6799993753471442, 0.6732719733922558, 0.6633257831362077, 0.6134458313496626, 0.694336888792219, 0.6808561718130484, 0.6483728563596214, 0.7119370646364881, 0.6655199423346695, 0.676272673386739, 0.6796984017632187, 0.6490899141263526, 0.541730861381172, 0.5458394782856788, 0.44355270030967153, 0.33549062139589775, 0.28019962269441734, 0.22072121081122087, 0.13150087506131428, 0.036292507591380474, 0.015872123016412852, -0.08807838167461464, -0.12858545788754594, -0.2352384266140029, -0.2784190265168129, -0.3322154818640839, -0.4347651805328723, -0.5007717597933126, -0.4694431140799264, -0.501954299597556, -0.5092682704516737, -0.4957988894125459, -0.4541969906382908, -0.48723028676900626, -0.46795823549671206, -0.5203030460668319, -0.5243390140299838, -0.4989328517911568, -0.5032602047008976, -0.4783358823160709]",0
"[0.17481531506815806, 0.12943544514429728, 0.13185563381603035, 0.10249362376254065, 0.14729975635189002, 0.13539066762908442, 0.1363248237967931, 0.12736899208244506, 0.1100614364219151, 0.13173714873622536, 0.13641043574985495, 0.11166827873783183, 0.1341603432058439, 0.1473544017259579, 0.12583379535707073, 0.1594208725566848, 0.12556375777479623, 0.0687231677816291, -0.03740667230843556, -0.0684765917503495, -0.09294722935424282, -0.16438960043772782, -0.1904808805746457, -0.24457282260422097, -0.29281684199989033, -0.30824019353673415, -0.4174244487635375, -0.419262819465883, -0.4905543654006416, -0.55196271339662, -0.5979177778628306, -0.6325490005395858, -0.6734664912299204, -0.6547285317467263, -0.6321062505333345, -0.6417284411224772, -0.6507459948777982, -0.660913488845738, -0.6300403200438373, -0.6382745391290903, -0.6418426400573148, -0.6617108736480755, -0.6487902226279346, -0.6359929699542263, -0.6712729640890003, -0.6913017765156007, -0.6712768639744491, -0.6319484983390237, -0.6818258989010006, -0.6590245503152573, -0.6584751948816957]",0
"[0.8466617589962213, 0.8437071438662374, 0.8168656025786268, 0.8400453237833717, 0.8269405380174146, 0.8468591878781007, 0.7981640359134871, 0.7862268024095164, 0.8009949478701466, 0.7997150694950428, 0.8316488174466526, 0.8855824252094586, 0.84138934621229, 0.8041777859558168, 0.816684934788532, 0.8185993705482013, 0.847330962261517, 0.8493696701093203, 0.8317035198336679, 0.839569259961387, 0.8543374812227097, 0.7478622091707064, 0.6315572326266219, 0.5621027659006543, 0.44353323038195613, 0.3275635478155491, 0.24522566009106525, 0.15353063826965435, 0.04685268384894218, -0.03985266832486748, -0.1518156265161631, -0.16991311412282117, -0.14296095878659532, -0.13854489687085972, -0.10907177720920619, -0.15228141635020637, -0.12989456723286177, -0.1404272035023368, -0.19075754129862893, -0.15462665753151006, -0.1444282717549806, -0.18672968143488783, -0.14814499731702835, -0.15167008949844307, -0.15342100973435777, -0.15501450883486326, -0.13071550188657555, -0.15514643063607714, -0.11111520017626661, -0.1699206997228253, -0.14971756540859046]",0
"[0.03493331644760242, 0.006507040408617435, 0.02092293524331559, -0.006646643244159527, 0.007421819692747139, 0.004138572619275381, 0.01723202920804949, -0.009037861806493169, -0.015825542927393042, 0.017164129546850312, -0.009797451040115326, 0.052664095817212174, 0.019322616498138146, 0.02382937087020935, 0.055118516287811135, -0.023352452324304364, -0.033560653835005456, -0.09805759802528846, -0.0719759546191753, -0.1824170491883431, -0.16939668011845654, -0.2701086345582324, -0.21183373990013893, -0.28961940341532416, -0.3615982271049611, -0.3740598274706881, -0.3911168136595524, -0.4704051186426923, -0.4649254269790373, -0.5387211433080585, -0.5511173696152015, -0.5668418831614521, -0.5545017513618813, -0.5227638213316016, -0.5504857975234467, -0.5649759181526847, -0.5136409323319187, -0.5420653127879014, -0.5489861047684305, -0.5296114278822924, -0.5600759854012882, -0.5454016441559317, -0.5288956518155759, -0.5560202074951228, -0.5491588276405351, -0.5214619222701081, -0.553852727168029, -0.5339949619299197, -0.5570437440389018, -0.5660000654559431, -0.5532141386689525]",0
"[0.6752464078700143, 0.690563709789844, 0.6794790312822828, 0.7409275022375555, 0.702384737062632, 0.6936192522999549, 0.7107027902892796, 0.7010615358704252, 0.688350491261024, 0.7386503020120226, 0.7253884862199608, 0.7157481588244845, 0.7100990986257772, 0.6959080411122863, 0.737811772951703, 0.6438151809993515, 0.5618851804273162, 0.41547017798982555, 0.42060369468520825, 0.3207892692261011, 0.25593755064806495, 0.1693312785154678, 0.11442456772093935, -0.03712246065192751, -0.06927557394814433, -0.13867750761187844, -0.22701954345255407, -0.29719206134463577, -0.3396610248410807, -0.3971140031271426, -0.4830386779511978, -0.5716526136213466, -0.6639086237205987, -0.7336759125656449, -0.8256023971826052, -0.8199136223461071, -0.8070283985735713, -0.8107391188455558, -0.7919820690716449, -0.8191752960886817, -0.8337933787070608, -0.8055727647729096, -0.814929709736354, -0.8141946723088896, -0.8130264289722449, -0.8059674194875664, -0.798487332859677, -0.7966935405157753, -0.8045572896240331, -0.8326566015518163, -0.8399968522411194]",0
"[0.14749635670476863, 0.14340024740518065, 0.12495298499465535, 0.12164551896395041, 0.15066880688142556, 0.1330294008130976, 0.09528027327697419, 0.14137217197699362, 0.15836683154319633, 0.1358109865978343, 0.17524028894855595, 0.1710391379977222, 0.11853044180442729, 0.13454254141126448, 0.14995139917406902, 0.14090470458044085, 0.162818409372059, 0.14278769008112563, 0.16845392730916858, 0.19263353614551748, 0.15908531114551033, 0.174807897903354, 0.14943100049655333, 0.14173433603854094, 0.10257612702612517, 0.08402558423489251, -0.021835442386995762, -0.06628930889921372, -0.14130198225669868, -0.1948282357890049, -0.24755399096262806, -0.26708260208857876, -0.32330294469921267, -0.3609166255544468, -0.4480324778299022, -0.46565269875204657, -0.5593158237325568, -0.5750719007294544, -0.5457302885003228, -0.5407820169586112, -0.5567413850221927, -0.5633835609775979, -0.5462445636635467, -0.5084979281257557, -0.5275187570676185, -0.5400248892399823, -0.5463000413077416, -0.5316342827580969, -0.5454134045631578, -0.5489210411728925, -0.5176269982188807]",0
"[0.5526719117120225, 0.5454658250616041, 0.5553233536067607, 0.5859304392661047, 0.518556906448262, 0.556522179277833, 0.534858926733416, 0.5417264423153219, 0.5405111950323478, 0.5445185087330512, 0.5763393918548169, 0.5597104322419343, 0.5966412439309382, 0.5686107388015397, 0.538948919585113, 0.5174302378680651, 0.5230350844121122, 0.5663714579758292, 0.5833215104134005, 0.49622467289181627, 0.3415813237812372, 0.2643455207444056, 0.1449168666481079, -0.009561262944750851, -0.1042497774834366, -0.2173862248881372, -0.26946442617366584, -0.41119380844687814, -0.4976336228081529, -0.6164492753066969, -0.7184322016964166, -0.8306335032865939, -0.8529635541410462, -0.8677338352447772, -0.8377589830470185, -0.8445178246933919, -0.8297604552017812, -0.8315088205764544, -0.8471831053944328, -0.8173890685553117, -0.8751766997970548, -0.8535503126535385, -0.79447757741641, -0.8007455013323238, -0.8121514170462628, -0.8489368905499083, -0.8661772334636119, -0.8589252497159506, -0.8661586918490302, -0.8387505348274031, -0.8311021987189169]",0
"[0.31734238360903366, 0.35954704039000246, 0.31961413217288176, 0.3491660088978925, 0.34840705605477484, 0.30491528774341764, 0.3516455760876997, 0.35019293901921383, 0.3358958691424363, 0.30500770859549153, 0.3400375148718032, 0.3692250312257974, 0.32896088364284637, 0.3335097360724193, 0.26866193382252074, 0.27826543617611416, 0.2705892495441514, 0.24185062871064195, 0.2317086503987665, 0.1900470221491871, 0.18284625909131405, 0.15803489519070135, 0.11928484602921952, 0.09773983974490834, 0.09326331245320213, 0.06350660913927272, 0.062244104034186294, 0.02929983045891261, -0.009369200655048815, -0.009691846822590527, -0.029980022202120326, -0.042284240296700346, -0.07136075585046389, -0.023572529989450215, -0.05719619410018881, -0.06862616881038494, -0.04909675756363959, -0.06287273460535539, -0.027206779428253853, -0.042789446069981, -0.027652934073203704, -0.04631144435625126, -0.058015364029179464, -0.044983870182040836, -0.03443748587155428, -0.07562934068368546, -0.041206651034836936, -0.022281433987655575, -0.046748820420427876, -0.061548701031049195, -0.07015513477221998]",0
"[0.7286452235020395, 0.7135039308197272, 0.7182290776815168, 0.7226470579863175, 0.7328369081738909, 0.764227318354989, 0.7659667157808633, 0.739458450726812, 0.7076635933535411, 0.7273770251272945, 0.7310502143473666, 0.7001737033174533, 0.7579419351174855, 0.7396970870332534, 0.7550081060232607, 0.7257175391359643, 0.7369088128122008, 0.6521107091193628, 0.5605340823618737, 0.4741333841009204, 0.41979622293896846, 0.31084835545085726, 0.2398084011810196, 0.1392113753340862, 0.06577966032662141, 0.01714096620929826, -0.05640137316082184, -0.15964120025886488, -0.2196732769120759, -0.38573921124463745, -0.4489542590924081, -0.4613331740832632, -0.5568939533552839, -0.6633158817754827, -0.7622888356279104, -0.863072541154904, -0.8568386193923601, -0.8483845925970719, -0.8712214217430954, -0.8443946658248754, -0.826618608297144, -0.8347094389465188, -0.8480509348284436, -0.8163412753020831, -0.8319136878941408, -0.8345842768806241, -0.831589722196668, -0.8514023876534703, -0.8359468554950685, -0.854722152665171, -0.870048503681297]",0
